Entry,start,end,sequence_sha256
Q6CGL4,0,227,ede6fc2657466d77ddb9a6a13334f9b3f5d2bd97e5bdcf96a00feb905c463fb0
Q6DCC5,0,288,5da95e7e87d656c831011f41664f3ba0239a6c100e979276e2fd24f0ec37de20
Q750X7,0,235,f5798ebd7f799121f6c7ad844428d0d4131e871a77ad8cdadf3d08e9236911ed
Q9D291,0,194,02a39d41513e44aad64503becbc8c8163643fc19eb4b028422703dd9c40d1038
Q9CQT7,0,168,f0790a62b62a6470dece33fff1f574353dd6aad2d401bfcabee4a6462d7a8973
Q9NUJ1,0,306,50b58ba185fd1cb50fccc69f06724f8e00b00938a2a0f43390d13bc7b363caa3
P28821,0,293,e8b7deee41d79a7da3cd6fa7220d64caddeec92c29be7270b7a0b61af998c6ea
Q9KQI0,0,267,6d41cf949d2b5b52aa93b150c69c32c2e4c8e6c81862817164c597e6f7200568
O43010,0,466,b0c661667269b053a2b3616a9926b6879f92021ac55c7a61ed5412d7e94abcde
P30419,80,496,7c35be871f89f4370c8050b21fde22a36b2182faf4a1e3393c1ec837c110c871
Q8TFN1,0,493,c695307fe7d59381263957e51d6e9ff31fc0483b4e79706ea0cf867ab2f3e7c3
P34809,0,491,f84dc16d414d94c8915dbbfec47dcbd9d5e5dfdee533d91c6eb95ebcf87c39c0
P46548,0,450,1d5e179ab6b193df7437567230f4d83561bd0223fa92551dbf0688e610b96b04
O43084,0,261,7984bc122437f5bd8e3b2b69afaeaa13f7f6f495b2708999000164a91c84b104
Q09675,0,240,fd4e3e8f5b02773ff81cd34561daae1bce4c0ac698b7d049c5a51ee733025cca
Q10092,0,222,b757def6be13902884feed5ab8418a23661fc577053a2ca84cada162bdc94052
Q10356,0,191,1d4569d3bfc349dcf0379f5f16db6473c3373ec9f256a27e04714f21f89da3db
Q5AF03,0,236,df05004d2f5e3af4487cc9eb871fe5c7356b59596d81300ddcbe9f04aa06da4c
Q62073,0,579,3307020c3b9ba9ef3ea520d66ef58e4bf1f282a151d16d6b0a0f9e14c35c2899
P83104,0,393,39ba09299aace9b1bd3566b81d7025da07040d9a714d1cf8ef73841ba15af3cb
P41279,0,467,85be618bbf0bc60ffeab00ec3415cc19dfeb475b3da875a80c6c34f2c9af80bf
Q9SND6,0,342,8e907910b151df4e4632c7b8389e648e9eaf0103f174af7a2c8a06fd7b33d1ee
O80888,0,372,f63d11bf0e44bfc3b94c1438159568dfbdfa2846374a0356bf498c4dc4f34906
O60016,0,490,0b734d493ee5fa7811f0e2f2eaff632a697ffa6efa731c06670b854f24a788c9
O54904,0,326,feffd1029abec0962411f6ba89be9d3967214c60d44a42b09478b00c584b2b57
O45903,0,344,b91821eb7a3ada255df03bba9add30c1d027ca034ebfe4ec90c1b042cce88996
P71079,0,250,a24cb71df2fb4b7ac753ebba2f5858eb5aa8bfbdbba0e585d062f5813d4a69d8
Q10488,0,372,90515aed125ad1cdce15aa2a671fa7e25319328227572040cec6410e0484a7bd
Q54YT4,0,350,e284ed42ed026b9929c6996926a293822899f85bcd380b3fb50263fd9c0ed2cc
Q6BLV6,0,378,97c9e3499b434e5fb3d2e3984d66fc6aebf5d58e46ff951dab0a225ea3357774
Q6CBE4,0,376,f525b0f29c30db9556636b94c3cbe8fc928fe1787855ec9520e018871506c979
Q6GQN8,0,377,0f1d30d6f079a9f8b1fe8a3f6ccc1da2c8c0d12b315000f163e815e5d698ca5e
Q8LCU7,0,375,25796ebb2bb12717d0fc2aae78c2b72c322df76d6fc75a440f2285cfc82c264e
Q6FXN7,0,385,a55fc2f09fd97437dd69704b2c10e0a2006628eec53b331fbdd9403f9da8385b
Q9XXC8,0,346,15bd9d393e9d58efe97bf71e9adf6fd154da85e6a0d2e65a15fdd84132da20dd
P11178,0,455,6ab38fd0f667596d6f2abce49bfdb52306af7c21f0a554685d08836d17629736
Q5SLR4,0,367,44c23fd76f023dd95582bf3d9a4825a52cd147ca7ba95270801dc50930aec1db
P21953,0,392,f5cb3b8e0e3b02ef901952cbb30a49d1625174e5b85eb91cbd2ffdfb3b79497d
Q84JL2,0,472,6aa3515ba8a44aa7faf7e4cc9ec6439ecdd131d6332795f06dd82436a5db17ae
Q9I1M2,0,410,0c5213087861af04dd3df18085442a34ce0a1852ba6531dd6dcebfa2d6d4904b
P51542,0,501,3fa072057b8618c2710fd607ec2fc786fc74725ecbeea9187c44a3c374af1140
Q60991,0,507,a5082e10cbe3956e4d52831856eb53d4fa154671ba03b9474022581a9f199f44
Q9JKJ9,0,470,841bbc33ded2aacc8995a67029fc53343acc410b3670e3f8e24ac729b6d5524f
O48676,0,460,74c5f8d8a399c24bd37a6637a8bc144e788af879bd6bb14bd97ad96b031311b5
P31528,0,321,c39059e183d173b11d17abe778dd4d4a82e144ed2a46c96f087a43bb449f3408
Q9SUC5,0,237,224a1856b4a0c08c08b963a51ac958b4f5fe065365be5f2883112afa6dc2e83b
Q84KI6,0,482,5b4f9b08709cc6d0c779ab8eca9182f2998f1a4c3e1fbb71982ba6f0101dae82
O49561,0,338,783b3c60997bec2cf9640031fbac334b87049e540df82b1354438668582f21d6
Q5W726,0,382,eed84f99613393dbd558f8e58e664166f90bb4226e6476c1ab7302d59f9b8eca
Q7XP65,0,358,f2e2fafd728b975a60c688c7eb6cb80182267f6f403bd914d9a414e0988398f3
Q9C6I4,0,336,92fb7641ec3ebaadfb85966d91ca39ace236c5dcc95e4b581b907df8e296d195
Q9XHM5,0,345,44dbe82345f6f06929b4a76a63711ded7108c3c61039886318b957c635a38d06
O50188,0,227,f8b9858d517a82d63a01bc15e9fd23fe9935c12a4eca7b6ef42c8a870f182b70
O51089,0,238,042f406420b970c3a582ed9f9d5f5fb5b9c216bb3d5075ae05d6df00fc3948a6
O51333,0,243,7271635dfdabb2572beab428652549006e63a979f0ba8ffd63c01a4883a67673
P44627,0,245,795eefe09e88099f8d3efc5e86a1bc0de1c9a1ab21695825284198bafa66787d
P54461,0,256,bde344637105e3b2d86f3c3ce46cc4c40fd1a26b576983a091641aad8b72f514
P67203,0,262,05caba8252298345302c2a2f190abb7568750399640f78edcea7592db053c8c5
P72667,0,303,44e27d0708d914dbe2939f293407f35ff30cf648345f345ac791334e5cf1e171
Q8K9E4,0,246,54e38b7878931864306cb0a16b936c3b7d37eedd5c491ffd20a7f664c5d415b6
Q92J59,0,244,7ff796e655ce41898812046b46e356420996f75c400e94ef8fcea0695af7d8c3
Q9ZKD2,0,226,655d297fa886db95255ffa103fcd0206d618cedef01f07ca20f577efbcec0152
O06834,0,415,382c9862d5a721d6900bd06fef768d183603874fb2c28ed328eef5b24ed53122
O50406,0,501,152542208bc8ea59d2b74dff789be94e179337a416651a09470023451f03334e
Q6GI27,0,397,83358192141d87c89999180631831f9172ed1e1083a5aaab6fd76597db97d67f
O50657,0,393,c36dd77de225129c8f92e910d563104151772a692ae5db09da8063dac1a9e387
P08432,0,466,1008009dd5bdd724a1fe1297f3ab1d854f9f9fe58f1a60418cdd8e42bcab10d8
P40808,0,393,e798099973e97df25c3428e135a8fb099605611ddb1fab761e093af4eaab525e
P41931,0,422,d1612409290e3a6bc43242de6a8cd4ead03dda2db4457703e1dd2b3c9e2402a6
Q54UF3,0,461,30ca41c436af7bb5545477aebac5723bfec886af83e13aad02faf7805531f669
Q8S3N2,0,435,767d74d5284c8c326b065cba19c531c0ee2d25e361c630245fb9ca1453e044ce
O51081,0,218,e1ea3e6865ba4f61f514f393c1e1e36264976714e0364884867195bfc08298d7
P0AGJ2,0,229,38522af209ce7b5f90e066de51649e5987e763ea2c2f30eff858e97dd75816c2
O67577,0,211,001655d61cff40af4b4c6c4086acc9b26ee6f1598864056a43b9ba5209b84079
O51265,0,234,a4e0f584666376d9e020b9b4a6c1c1bd84367c3a0c94e9d01ee66e88f6c28304
Q89LF9,0,267,ade7dd24f77f76a74e9515710a2ea6b2a3bea914bd0085540418106038a7282c
Q9HXE9,0,238,b31a4dfb1ff28a58b3a8e5bf8b3a50a77a2671451aa9a7803e5f3afa99f01327
P39197,0,318,8c2e9a96ac46bf6b4180e2ff2fb2d0afca4fd57c8a319da719feb9ce9a73fe23
P39646,0,323,9bc233f46b1d35ed838553432d495bd04f2799ae46f3fcda7042876987856cf2
P75359,0,320,4634e252894f599980396b555e670736185f12c07647f91d14f0ff7accf094e6
P77844,0,329,4193eb6dff4f653f0598d6a0eff1a916b5e978383389d00ce9f8c6ace73f4ea3
Q49112,0,322,9b915e92b0368db4ce20ece5c98bee9d1258e491f58a6f6d21468bb4c19918e6
O52593,0,332,36e30f8570a7063691183208285b5f3c832de0b31ce970fead84487cf2f329aa
Q9ZE39,0,351,1979724b5aa617256df32e91ebb293ae9ce01d69424885320ea0bd6659031588
Q9ZKU4,0,519,5b1381684d3adac9efbe31a4fb6c30f60e6f914d6cf4f2df858f9371247af4b2
O51752,0,390,d0c2936335399822d69d536ece7b8f9696bdfc817bd509173839dff36ff6aa80
P40506,0,365,670c9623f4d5a82eb1e733ab8724a4f717b9eff1cb10c980f25a38dc16dcb512
A0QWT2,0,414,89724cb341ff6216c492acddf82141d27dea204170a0067c62d6dd25b24237f1
Q58323,0,403,ddc252cc69dc09f47acfeb5ee725feda30c319b4995185512da4d9bcba58c370
Q0J7N5,0,323,a178bfcfda068ef9b66195c625c96f702217a9c48dc3cac8d54fbac16eae8a8f
O52025,0,391,06277617a2da3ea768b5a50696e80a6f836d6cd91fddb3a02b004bcbe7bb3d0c
Q8TJK1,0,249,71ed65ee357a0a551ac5eb00188becf114fbec33a4470bd9e8a1cefd03d4895b
Q9HBK9,0,375,22411a1d0f872144e817dfea8f53b7876a81053385c8738124fd6286f352d74f
O52063,0,403,00073064a60d4804f552f42f63eb3fecfa405b8e656960dc44978ca077afc00b
Q4ZXL0,0,378,a811deb716f3dcd6c04a37e5ad2890d931fbed4f015937850d8de14979a538d5
P39049,0,285,f98f33a1bb70edfac901b157cd689b68e75c1d96fa9fa6ca2dc9d67cfe9473fe
Q06365,0,398,121ba6615986545f41197880ed1556d4150f0ebc71cd83203b944ec5ba1e5d6f
Q59478,0,307,0b919dc0dff27e0ca99be1063ef71b204c9e0759631f28a81c26b9ded08bc046
O52513,0,421,5360f647d9ae88cb9194da7810223da6b4d214d9d35596eb46999b0da58b679e
O52692,0,304,7d6dfd39a75c48c98c035c635eebbbebe39a9b6930dc4e6f8a6217c84d50ab75
O68556,0,348,000fec652db23749cce27370ae1981cc83e8c046c327aca8e6d5b081f9db7bf1
P0A461,0,482,ee77c8055151f1343ad6ca284d5b6f785958e3b4cb5853d57aa46be8b437ffe4
P14243,0,300,fd95557be7056b46a57b8fb634e64b1413a838c18aaaef69e328b60c40b646bf
P18051,0,265,38e52a832fe465e18507fd105663a33f05a4c66d188c072e7a19d64d0be386d1
P23941,0,423,89762f7bca572185f1f9306fa26553ca78b143c97a75f4be12fb92b0eca251a7
P70986,0,509,cdda7c0d48fe0a827f2420dad03de480f5b698ab7fddea4d6503f8baae5c044a
Q04845,0,376,18a2706dc32222dab693baa6660c5c28fb271b24a412ae8120af0a3c3fce763d
Q45489,0,360,d9204704c627ea83197f05347ee7f942971ac1b35d5a2e68fd20534c665ef1f0
Q58392,0,303,39d5c2a4b0acdf4c16a40f602f4225b09cb22a8a000e6563e2ec5e441b5e5b0c
Q58606,0,194,733e2211c95e4d19e625902ea2c33669cb489eb8ef15ea91402fd0db04f024da
Q58843,0,530,1cc61290997bd42bb51a55d48d4c0ebcd8c9cb9a70ba25a9280bf708b17ccf73
Q58893,0,292,5508561475138e8eefff7413dcaebd08d09185bbe2bea1ce272baf2b0c5269c3
O52552,0,388,46f15011b40624d25d6535d16e051a82f43dc1230fff9c5b5ba1c5f0cf590fd7
O52791,0,357,7712697ca8eee629665d99f78d89cbdf394dc6f08e20acd40df5aa773ddf860a
O52793,0,471,0eb4be4672e38a35d099358cfb8454aab2899a84dbb3bbe16d05a4d1b9df990a
Q9RR31,0,474,b0edf5c670b0e1c386e372399529b1b5bb3551fa9b826f96feb66beaefa6cd6e
Q9ZA32,0,443,7a6d888ede63f1a6a0401fcdfc0d1cd37f7c00a842ee40c812c9025a83d3921e
O53637,0,386,0bd40674cb53768138ac64b918c26d94868ad5ac6ad7eb0a8b41b05f2772033e
Q0P8I9,0,339,b96f037b54e13d0a1d13f76d9f37d5f130e5a05754dda39e4ef6ec8f42538549
O53699,0,267,5c7beb36695b6f15de5dbec65169235f072119e0e560708baa2fb3d7bed342fc
Q8Z9M6,0,433,f56528a1ad43d05e60eddb9e1e26ff2aad699470e25e4bf7958aef1819c2aac4
Q8XGX8,0,591,ce1e81be1e978813c0cce58374445cea4ce73a47067203522b761e2531a0e324
O54154,0,532,bc22a7a52a9c89d0ac0a08b2d51398b8dacd6b99406329d112501249022fd495
Q5W263,0,491,7298045ce7c9d307aff68166b83152950753271d8005dfc1d77d96b663498756
O54235,0,307,42182e3537e3977a816d775adad92011ee5e68dd47fb9d363e7fee0ef4c2b6ab
O67422,0,296,df2a0f2c7b4a8556d5593a1419a157be0aaad95603dc02a62943161e8e84134e
P71319,0,298,90db23c769def1855de985a2b4e0cb21a530c1f8306b97fd25b755e8614def20
Q75HE6,0,594,7b13fe5fa3caebabafe88d5bb9280f9781d09e425fa09d2fce96fc10dbabdd7c
O54259,0,118,0f1beb3ce8d0f70f3efe97e52959e1be2874b669732113d7e98fb088527b8256
O54453,0,293,bfad3128bf24a60943a036fe772c3c4a3961ecdb85566782550d323261945c40
Q7NXD4,0,285,e0f623cd94c0aa81a9f286da0fd2feae926e63eac8de22d5565bc9276a05929e
O88554,0,559,b9bed90aa5228be292cb4a444d482dcab95425d51309580804b9ce0c1794de74
O08650,0,554,4ffafd75ca5f19d7eb756b28ea29a86e1aae4d50c234d413d3a9bd127eae3cb5
P0C0H0,0,419,61909e1dafe4a9df27b59e76afab82fe183f504fc16a9314612e26da281b7648
Q97U30,0,509,c703aa6b4c1b795b88c2324819e941d1f7d9cb4c19fcdba890a24077d5a2f2b3
Q5JI38,0,288,fbf4f55fc653bd517bfa6a7e201417b844d036f94996a79d604ef17b6c2d0954
Q72JK8,0,293,4b9f143dde456e1213f3241c2e060d91d335c8a3d332633dd13930a9bab22c93
O58231,0,440,840b9a01bda6402768987e2be97b1994bcb8fb03286c59231f0346500a7f7ef7
Q6KZ25,0,415,b53ed4c6fc93360cf86205d2fecdbbf89f82e959b5aed5677bb6764c58c4b89b
Q96YZ3,0,399,495bea974de7c2aa41247065e605a572d0b24955757183667f8745fb1ba19f28
Q9X1S1,0,417,4f230e51ab42ec35bb093c6a8a3a602c30b9d3ea8beb182446c14932626327f5
C6A124,0,467,a41d6c38d73b5dc7cb68b0be4634edfdea9c6466edc57bb2a38aeb40ce20b3d4
Q86S40,0,502,ca1527f0aa25aadafe698d41c2eda51ec12269b980cfa2d408f4d6bf2a47120b
O58523,0,278,6e56ba9e67ac3cfbedfdfbcf6bd7682a57da74b9906b0def42f8b0749c8cb40c
Q04235,0,462,82433727d95a011b0922f72992ad381d5d619a0251b682508b0fb90e49c78e8f
Q0P466,0,408,e1709285480ffd0e7ebd374522c81599ac3b4236dab47cbda1edef06bfc7ffec
Q57907,0,340,53bd15e2b8479595c1bfd64ce63c9fecc6860482c3cf0f6cd3a853d4a543058d
A0A8C2MDK8,0,438,645da1119af86b42f0f5631fe0820a96465d8350cb9c84bc54b5024d9e2c2f82
Q8SUZ5,0,347,44aed38ed0f8f1a759a4bdd771f8c5fffa7c38f41d989718ba1b4e7569a3d369
O59394,0,345,38cda453a9c43aa21bc40ead1ea2d6f9cd75f3b55d736ce0b70856065175a997
Q8TZX1,0,156,7428c05a058234791394fede8903ec5c3158bc4dc8c7bc1e8fed2325cd17fc83
O66810,0,254,d813cf61c15db617c670bb3fa62780673268db4d122ea045fb07bc2cca737190
Q9RRC1,0,168,c25f7a78981f0894c3919323756b77124ca13783f2cd71fddfd0e59f89e83546
Q39056,0,270,fea34949268d0de7287241c1f5ae88452f4775bfb41f6431993ec46c83cc40ae
A6Q6C1,0,157,cca78fd18f0607f5615f0da0ef336a39bae1338f33ecf399905dd6c33e553bae
B1HQT3,0,160,5e5eb213ca409c5050393e2f2c3bf85a461047507f97545211e8cd61af81a0a3
Q56208,0,319,d3301a94c6dc09f46aa4d550e6cf55c7a181ba4e9c442b444e486998ae0e2617
Q8IQF1,0,565,53892757b4427ecdc2937a1c009266c022d8896410c2434da55e37011ec034f4
Q9I526,0,299,7073754afd6e0b212e74141d201d53609f1620db8d8030c69c8cb8da9384bfa8
O32978,0,310,f12108b2325706ff59eb73f53e74cf64f2cdc7bed9e66e2fc242c724d94f7845
P55708,0,336,41b8c855888c4945a34ac445b2dd946d30f953fcd84bd7d2f1bb2fa946e14a66
P71128,0,299,f178babd1e685015e7620b3c603c127987f66e473edffaae5b1bc82215c9cce5
P53206,0,393,b398bc4f9f14c4e1506175238f5e55df1112233800397e7a23117d1bfa9f3375
Q54CN7,0,378,2376574d7cf4c8a200379cb758bebe0a1fd17d66f0ed5b2b7383061f6c968d97
P37887,0,308,1a1532aee88b4b58ec745c573720d9fa8610f4e96ecec0144ea31aad7e85a4dc
Q9YBL2,0,389,2e09f1c83bf4df49010d93aa5fa0dcea737360014223750a29d67fa15a02c1ca
Q9ZMW6,0,305,dbc5a515779abccddb5ac5b71d0eeeebbfd6fd27345f0573646bd6dc519b18b4
O59710,0,469,ad480346c9a14abc8869708ea1c79beeb61dcdee5e70c1cac5a1b0fdbf342a09
Q8W3L1,0,483,567bef6fdafd949e97a36d28fa84268f7ff32e290df5569a4f4f7463212a8ada
Q9V3T9,0,466,e4fcbb7e29f8eb8c5005b9cff6a737aa44c68b821960fdd5da27236fc51e2c43
P38999,0,446,bec2b765e3d60d9b628d55ca50f2c47f3950d0069f717782ec83076e8e7980c3
Q54NG9,0,480,10bebb065a4cbe692d2fd3d7f4d02d349f69ff4b55ceb03696aff9842db6ee38
O59802,0,324,9702398051883c41dd3b33d4b1013ec2028d7262e72c03edd622c3cdad26c050
O64761,0,303,66a91253c0220d631389f793fe6e8e220bf52530eb038aac8cd88574f5d09ae1
O64792,0,137,1a9b5ad6521da5fbae8040531a87276234eb16f2c8edc311376b303208220213
P53961,0,229,2506665b528277b24346799a15f6bebe8bd2899e6624800c90f011c7258b5e8a
P32363,0,452,687cb84a2d2104fda263fc4a7ad7bf665a6584facd679e73c07ac2d9094d5ce8
Q04082,0,140,93ed2c40f8c0fca9b19cf4ff68b1fd005d797c29de9a624554d996555f685348
Q54M40,0,345,2062000bbe44f500f447028badc6f419f696565afc610668c4d77d78a2ab99fe
Q9Y7L7,0,160,e8c1916ca6fa6cb4dd61a965e851d44d7d7448ffb43b872378a8c2b1b30a8f48
P25524,0,427,f7149c5de913f994b2017125451d0fcef157f37e5cf185e61b5259a33d791489
Q12178,0,158,07116e31b984b01799a7cb93d1e883144c59326b4a921dc46627cd3f7dca8404
O59933,0,308,1978b7f81c98ebc2942a68f8d952cdb5410d2bc26c0e28dd7f1800aa457857e2
Q7ZW77,0,291,94a8dbd5c9b629ee9d91c4e544a7f520b32c7cea52b8a7aa7db2973e13555f5d
Q8L7W5,0,298,cd5bdd6d2eec91d770f4702f911f2df3e72c7ffaf6119d8227db95c9ad6abddf
Q55D54,0,270,6501a846a517e0521f5012fb123f2af88aace732fa996ab99d84867c66c3f7bd
P20049,0,452,6f917aba1a66a4c64d1252919badfe054a3690a7ea6f7aee1d9f3adda42a7932
Q80WN7,0,344,7661b796e79a5e98a9269fac5ac10677cc2a13714651b7948d7baf9913af790d
Q5EA87,0,396,009a2cf80d2dc1f5eec3a84505313c62190af185fdd97400ad66186e05aa80e5
P15535,0,399,4515d19acbb9029f7f718963e9758a87602d997ac3f0f45ff44fb552d725b146
O35386,0,338,8537caa6fd7d4ba55e8dacae1edaade45f1d1d6abcd5736044520f644edc00c7
P0DPA0,0,349,4976656924dbf21885413861731ebb14a6b00fc5a4e3c1a658b47ec97ff7ad66
Q65WW7,0,281,2412e90eb6d785e655921c81cf4cfdcd76a1612c663992eee939ec407920d4ee
Q20HU6,0,575,7db30cfb87923c6d6801f7b06d95e7e106e3502cd96333a02bc7e25cced443e0
O65782,0,499,46c8cd2702d72dca71cac3e997af675e2bdefca01067b32cbe9d393b2e258227
O66076,0,216,72e178babc5958a7ae97720147dc8ce4de396977251c11ef40f77e3c6895240b
O67908,0,178,0f629ab053070ca0d2c0d31b8b5a5491b5acab5d2d3b88e80d3f48bc024c8b91
O80952,0,296,efe422219bada00a67564e4dde5ebcb919cad9fe3c82abbbb42bd229eaf51d29
P45419,0,195,00675353d4158604b3f01d8ab0b2631a9d77ad1e4648c4e087b292b4f71e8c72
P47360,0,236,9d3a954dbf51f1f2e3cd00d95bc7d3898c14ab78169f43ae4961d4721d9b21a9
P79001,0,521,fe29aa51017056bd9f5bec1b51f97bbdcee3d12f5c48a96803d7ab4a8862e679
Q92JJ2,0,181,1a7b1114bfa5198383261eecd4d17a12be304d16368274089d6d00ed13502161
Q7KWX2,0,581,7c882212e42bed9fc8a6445bef581a8798b532176463787e247940304b7ce1e6
Q8D2N9,0,182,4409a0d227c6f7975cd2a16a76fcf0862b9dd1b299b6ad38bdc7ad1d82e639b3
Q9HDW1,0,502,7f0bccddffcb9e269763d64b9c1f0362e84e01a5f30a4acd381e4a79f166f70a
Q9M2W3,0,233,5243e1991be8d98f402982ccb25148d1e3962db64625b8f14c989e1cb46c1200
O66127,0,143,69b0b8fb240760c4750a3edda47f71a56ad9e9ddba46eaa7130ee6de916d05ce
O66129,0,325,3518031b4483f3e399877737a3260f32d29324ec2009c983aaa89c15da571b43
O66145,0,413,e2c239f2f23f63eb0ed9d05dd5cc545659db660533341b0555ab663e420fb5be
Q41249,0,398,c04283ce8943d65bf5f1096cacf26e6ab1bf3a503a4cc0ed8b1a08f1be894e28
O66251,0,294,fccf2874712f0003b1f7170e17a0aa10c8ef7823f1b0087d20b0c4f14b8c7e7d
P29781,0,304,3a593b6d50b83b259a8ccdc47c3658f2a7e9e97f685b823c114dce2c2cf48579
Q46769,0,301,9784c365b7e4f532236a1c2a6f70c8bf3da07f9c6d40e529b55417f00f0e21a4
P55463,0,296,1ddcf5904a730b7ac7c231d5bbd68840d61aeab575441ad1382ad7bb766034b3
A0QTF8,0,327,dcfab1a9aaf97b0460621fb70e87c3c069ce01ad1306b8eb30b95edb61a6959e
Q2SYI1,0,298,78377e8e3a2aef9fed5af1ed68eaae6c506d0c393c241d32c7eec711bfacd09d
O66256,0,270,a298d270ab6dded1899d95496f7c446f1e00ca41df2a93914bd8b9194992ba70
P43850,0,362,9e98d5cbaf37e98b3f017e3958ba70eb7ec1f291188134f5b626882d9b076b44
P12045,0,380,487d362a4bd1bfb718abf64cf9c64c3c42b7b7b8b6ec36efaa6dd170cd79c514
P52559,0,362,fc9a9e57bf997393365491a829f8198d922d93f55f50cca96981b23ccb286144
P72158,0,360,9815a7ae0f3d8bdec8b246ad1d00c6038ad787ca6486838700ff4e511d7001a5
Q54975,0,395,31b07e4ee9c3f88ac84346335a8a2a1af7eb29a5989700d25c2c00d5d28d7ec4
Q9KVT8,0,377,b58109edeb950c66526c9a3012c203460ac7dbf740e1d9a303889ca0f2884b9c
Q6GI19,0,374,7ef84169861a00312ed12896a62cbc15f5cea554aeba8feccaf0e21028fa4fe1
Q74C76,0,528,6ed7bb65f310b1313e26849187d1c14d83f2b1bda8f1e2bdfe4f786df98a7111
O86511,0,534,64f6bf54418d9fbec5a4b5b27f6f7493b892f132617b9c818a2b125043d56199
Q4J6H1,0,523,7e9b08b20714a5a724aa75f65596eb00768fdc30c4ca9a8386df950c52477f4c
Q8F3Q1,0,516,5188124f897bb5608db8ed53b40e7666c580c128cefd7de786778dcc75bf9f62
O66790,0,323,e303cbf94aee8001f5faef320d38d8d8c2ef7b7e2a80f9cb2d8d298eeb614aef
O83790,0,307,3cee84a01da6ad09a3a7a34dba6ae126fa09f03bb733565d3480415714fe2eaa
P46843,0,458,78b28891621be1f19ef81635d97b345189e8fd82aa8957a870670733c7993297
P52213,0,315,2a74e2e06ce68c77556ec51316212c0e84f5025d9daa2c9e06ad7c64fbeaed98
Q25861,0,541,fd596b9484d88fbb4f4ba28e9f150ac088cc1adda152658d56e320e165a27553
Q5HQW4,0,310,9a7c0437ca75bfa6cb7c0867e169374f2ae0d53025f7fdbcbf21796b07bf376f
P47348,0,315,f4d5d52d698fc67d487591f0de1e7335c2b7d21bed51c945ec1216020835594c
P0A9P4,0,321,8970d365802ea67e1bb6914fafb2de4f096ad4f96a81d0eab65743416d5b2915
P94284,0,326,27806e339c493c52df39f5cb6fccb5de078d26ee02ad1d6d9e3a680d1b5d8157
Q05741,0,322,0a88d127697b58769b33c20d91b563b075507c879df3c5bf779176a5a72818bb
P43496,0,334,1464c5efcec99a228639bac6f7f4582c3e0276372b5e34afe7ec92ea4c2b00a5
Q58931,0,301,ec82a1e4d00463cf9752b2a94dc1ccfc6d133f0535de79eff0c32917929a2b87
O22229,0,529,777a6988f831573b14068f38c4df1e9db90812147e185cd60ad807e2ccdcbc5c
Q9U3N5,0,247,67ebd50487e68ae407fc539285e87ea3a64df8b5c4a27838b24712cc73993ab1
Q9VMV6,0,198,25b2e970f7ca541ac381074e146696f5942fe0ef0388033e4d12a0e950e68080
O66973,0,510,d51c2205029b21401566c7cbd60944cde615ecd988dd77b8f53e1b56bc20b519
Q51363,0,538,e00a77553923d51cd784cce28a07e1e8b5de43d575acec8e6e177b86bb9947ff
P38032,0,531,05f43c53814fdedad53d1cb237b4dbef1969124bfe917e21c2a56264db715101
Q98AV8,0,513,7ddb706e7a62ac8623fe4dccbec33283b35059d06d7a163328803bc94668c714
P74562,0,553,6f4e9773a78de1d19339b8f79c606bbfb41ea6a630c766df724c9e3c2a57d422
Q8Y5N4,0,484,fdc47c35bc4a17c0608adfc9d13167d8ce6304ef98858a91d234a9f0fe4e6120
Q97ZC5,0,472,4adaefe10281c2d1b8eaf80cfe9872ce49fc06e16efd02a8d8f6bc0d11b6f162
Q9A4C3,0,511,7a6fa70a5738c9cf1c907ef560935d2511c5580f587ec345a4ee60643ddb5add
Q9HNZ0,0,509,dd86fdf344358744c3d96f5a231811afbbc92a13b5a19654e374f196890bf24c
Q9K107,0,502,b554965788829c9078081ed0577bb2d6c54899cebdfd3ba556a44a48614a089f
O57765,0,464,ff4a04f8ac71a1b07871753b4087aed5c83c0c308e74c303106d3cd30c793ed7
O67010,0,392,684746e5d319f7ef32ab5d6f89d3c1fc895c051065f232e0c08ad6a6495e59c9
O67091,0,567,14e3f3e8a9f6a3160a93602b97e0a135b9f4a74be7f987a1cad4e437423cd364
P74292,0,558,68f531b40f8add5ec8000d75f3ad56eb91a92fa61d67a7f5e2db37e7cadf4be2
Q03638,0,552,a0e5522141bad27932fa89d21e0d73310b7123f49ee232f9483878977537697f
Q9PC24,0,545,f8476f004fa25a4b895c76c43281cdcb98dcaaa16f8a80fc25a5e6f53233200a
O67214,0,356,8448cc21bba5bdc99b543ecaaad44bfcfbcf7720c195581ebf4f8a6cb9853803
Q9WYJ4,0,356,2b593b0b9dcf03d599605f3f29c53241e29b13eec38b72625c1dbb69d48b7f28
O94265,0,506,bfa5a143fc632127744420248e36ad4a8f7af62e75e7d597fcb272c8fdf61950
Q08975,0,551,686b0e25d3945a37447f16d99f0a302a7d18e9b51f235de1e5f1d00a2fbfcaa1
Q31RL4,0,209,95a148b1c7725fc703d5990252c9d700d3a5ef3989c0a8d328cec475371e3416
O67792,0,196,5d1ad57e38aef87f2884b2fa4dfa162bf58fb01198eebc16197e59b963f19f8f
Q837G2,0,199,cddc05a32d1a37ec4da3622c58b77b174c713902ec01e20400afb3b555131808
