Entry,EC number,sequence_sha256
Q05593,2.1.1.151,ceabcd900f3b1efd732f2e932147510b083c5e37c0cbab14a02c4ce66c15aeb6
Q58181,2.1.1.151,3f7237c1a108a038f1773752ea571e139c083b86e3a518f15f9cb4f3b3547f38
P0AE76,2.7.7.62,10eccbe5c4e28f3f13aae755a3e28f3bdd72d85d7a3f3bdb52236888f63884d8
Q05819,4.2.2.7,903f6979ffdda32f5d32ac9b5a4e8f302100dd6d0ede8b29605bf39f512bffe0
Q05957,3.7.1.1,6dbd2dd810498498c8b8210873288ae9b1d15ba7d14b7320a63a377b21950b8c
Q06004,1.1.1.14,bd3f77a3f8a3c8b9ba2f7ea095545f57e6fde24152598f869fea827b3c040fac
Q9Z9U1,1.1.1.14,0f477f35b2122ac350c4de26f7bbe7defd7b817015bd8962dc0c7bb7a9f71829
Q06069,1.14.15.8,6b2188041abd50c91a8fa15ae88379b634e2d61e5654c92ed560226b106f93d5
Q06244,5.4.99.43,170e59690d610bc25fb1b25840915b4e176f7e570558bef2a25fdc8594d984e7
Q5A0Y2,5.4.99.43,d213fb6dbb135d4f6b7e2156768c2f8682ce7ec584002a772eb6a4afc26cea23
Q6BNX8,5.4.99.43,2d74c2e0625fc8e68afe92edc1a2253ab5e12cba56fc9bca4e0b9e56b0d33366
Q750S3,5.4.99.43,9823b565c73b7d06e4a082e281c01d12a2cb5f7b1aa50ebb7e5b77623eb76735
Q06287,2.1.1.260,63225c5d2b28d21f9b8fc16fc88366305bcc324c699f2d8369635200676f224e
Q06504,2.3.1.254,e18118676079feb9266c82dfe4b26f1b1249040cd74926ae91d8afa498abc388
O74457,2.3.1.254,4f5369cc04a9b9bfdc971ea233a93d74c82db40a3019a65a497f32652270b55c
Q06530,1.8.2.3,953647d474f36c9522d03142dd3857785b74abfbbf55ae78b3213f501b3a4ba9
Q53560,1.4.1.9,a1add27b45cc01fec0eca6badb797e4b57c3d3af3c9f49b4929f9c3aa52432fe
P39979,2.3.1.36,8152bde3d4038e50e61b2629d5af0bba9f5ca7db30c0b99777c3d18ab29118d3
Q06893,6.1.2.1,807f48ca35aa3df8aa168f6bf8ae233a3f8b52c98c1a6d5fc4cb994349106ea8
Q8S8X8,1.10.3.9,35cceed5596ea9baee07e8a53327dd86bc938046aa6f18b3186b70a1a36cfdf2
Q9TM69,1.10.3.9,7fe95577c3caf4f3841038011c6f2471a5eead54d715d2157fcf4fec85f9ef0c
Q071N0,1.1.1.248,71acb42055dde189df63dc4bb4912d7f846e9f9af247194e3cca903a8e7d6b7f
P14137,1.14.15.6,2c0a799140edc400c4a80bb5dcf43416b3853c4558025c4a71f3b3a7f6752ed6
Q078T0,1.14.13.63,9a9117208946717a80b402ecc6c7a776c71235b8db30634eef1f83ce3dca11ca
Q07982,1.1.99.28,b4f06ecfb5138a01a738bffcab7e749ee43b1f15672fe7551bc54115902cdd6d
Q08227,3.1.3.36,8ff883fcdf6ffb6effb80e9153b54d6acd398f44421023e28b6317a018bb7b7b
Q5EAF2,3.1.3.36,3c5f52e8099d7627946b7c77f91f2567d5e317667e3b861081403bf924127988
Q8C5L6,3.1.3.36,947f987ad832cf3c2fc5df5b2aba3008afe7a4f876492c59cf7ce6cd6e7ec657
Q9SIS4,3.1.3.36,36834b04707dd485d0afad0de3649217affa528d413a5a839e721d0a978c52c2
Q08304,1.10.3.1,a5f6705c4bb64f5acc2b8944b00c421e8bab198cd01fbb64fae607f4662c8662
Q08325,2.1.1.179,4065484c370ae0b0f215bdbd5d93a79693c4ad15a94d76016ba10ecde8ed7997
Q33DX5,2.1.1.179,e4fa88747968847133634116a26b886531688c8542706f024cb56adf64aab1f8
Q7M0R2,2.1.1.179,815a5b9c147d59f9baf7692c1405f013a7da5c7a0117c8c24b23c6b8312e769c
Q7YRH6,2.1.1.71,4ff5f52fa3a79e8787001f5892927842258bc82c661c031e20b8b705c314aed8
Q54H80,2.1.1.71,518fb057096024a81a31dc8d4b89855b393331f08da88e4301cd7ac331fa6e40
Q9SAH5,2.1.1.71,2369dc40997e71c413a88fc007787ba7b67c7a0944c72d95a1fe7e84c19e4c7d
Q08558,5.3.3.21,3307f0c2bc98de78edff85a6293537d1bb2bc623320d5a2ab389f0741f55042e
Q94529,3.1.3.96,a126ed1772b97fa8b96881c44669fcfee60f061233169feb06b8cdd4ecf4c3cf
Q86ZR7,3.1.3.96,94436fb2e806a4d6de5b2ba17314eb282be294adcb4d7bc595ffb905713998aa
Q08650,2.3.1.22,49f22376f2f8e7e8e8bd5cecf042c9c825533914f75c7969b2dd282886c6c504
Q91YX5,2.3.1.22,3f08866ca3e876033cffd622f8ba7e9cc7884b8094b0c35acca3edefeda38b69
Q08689,2.3.1.258,3ef42099a8e828a6659db210c01cbeac2a2fc493a893db78b67122b486c9613f
Q0IIJ0,2.3.1.258,f906e51f63f89e856347156878cea2a5c557143b35c02b374839bec451877496
Q08751,3.2.1.135,91cd5a85c074330bdbce4ff00f9a976e2011ae7d66608f816cbbf1026b449e0f
P38940,3.2.1.135,b9b7306f872d0d35d5ae50a15caa93ebe459aa17c3114bee58209f05284a1e6c
Q54795,1.14.19.46,b8be3cda8a01a6a616a1f62d545cd590e8691f691c6abb0f5ab3ca06a52a9a7d
Q5ZR76,2.7.7.78,b5f43319525d08a69312d08fc4dd97ebcc3379e32837e83aa26360128f6cf4d0
Q9Y2B1,2.4.2.61,887ca56500a7d49baf76b0d1af1ba27b896d14800b05a3abd422a87357e7e30c
Q09265,2.1.1.362,6cd0c6449d0c8844b089159595585f8cfc9300127ffe500414f7436eabb4e45c
Q29RP8,2.1.1.362,bfa2e4776579a8c93e77834650e7609692d39f6e747b605868cc11c74d89e740
P43065,1.5.1.7,93d0a673ab8816c2e465fab365708088463681a0e69d8df93a6f16a1c93f5ed1
Q09KQ6,3.5.99.11,9d1d6087558b687c32deb7f7070deeddfcbe62fa1713eec5f15f97fc972cdcd7
Q0ALP0,2.1.1.61,340df4b5bcf0bba5e87a51c858223eec7449aa53155b24323d578b22fc8663ca
Q0DGU2,2.1.1.61,1c8ef030b7cf245e5ec3a5c3d81ba07607f3e40745609477e3eefff5267cc082
O34614,2.1.1.61,080173e202f0dbb98294cdad729fe27c53e0e2e8635ef4d328f2eef774e3c69a
Q8GUP2,2.1.1.61,e40f467ace169af8b76548455f22635b196579f73ec26b6914c2d665fe3a9700
Q0AVM1,4.2.1.150,4c2772bafa8e25dad2d05a86c3ba2c710e3bcd20f3105e73df8e07a5fa0a5dda
A0B3Z7,7.5.2.12,abcf56c41bc45dceb374698db6b0436950b5b68bd902648d8a8d81ddd388c2c0
Q9K7C3,7.5.2.12,c0e32e8ccb93234e4a291cd51ec465130a6311689963a9d07637647ea3d2cfef
Q9Y7D0,2.3.1.161,909e7afa1cc67ad3f73232fd74ba24cb1b3cef73b1fa45279e17a975e4868de6
Q0C8M4,1.14.14.125,b5876f8a6d88912b9d860a95e03122c1e914c589105871379ca636d316f45e43
Q0CCX5,1.14.13.43,fd2061018840f79f83aaab2588329f54242620a3683728c1d34d475149c3cd60
Q0CCY5,2.1.1.283,13bf22ef8f0e20409a11ab1bdb17ba6dd9c985ad7de02e894a72312853b153df
Q0CX54,2.5.1.35,82f674fd256eee701c502bcfdfc43bcee96b230a2d14d33c4ad7887c38803f8e
Q9FYC2,1.14.15.17,ce5c4f927e2e10ff1bfd891f9b43e6903f03325a51d86d7773b294ff8e14c31f
Q0E2Y1,4.1.99.13,085f0077cd54e65a6e63d8fe6c802e25a37e05f6a64f76894a592ec3caedc7f7
A1B198,5.1.1.22,d2200b2bbb714a8bbe43fed3930eb95553d33400ccbaedc2860621f663f7c46f
Q0IP69,2.1.1.232,71bdadae3824c7f9842035fcfcacf85eb3cfc2985f6150fe2d7c050a73695a4d
Q6VMW1,2.1.1.232,6973f83630a1d2dd5a45d166dccaf299395953279ccd5b0c9a3b01916f6fb9e0
Q0J0B2,2.7.1.134,6edd081584e4c92807b381e41920038ac016df8f14c0e53cbd794988f86a8d63
Q0JFI2,1.14.19.76,3cb64565017b7e7549ea2391241f290441c8fbdadff073aaf0a5d3b03724f00d
Q6CZ26,1.1.1.411,e37085e7c92ec0f83641bbcfa67713c5c89688ef3b4a616705aa4fc073ad03ac
Q0KBC9,4.1.1.104,27aac6a7807e400fc5073fec616dfff8ac0eda3ee9a8e9ac8ddae9523958f64c
Q46890,4.1.1.104,3ccdf0ccb523f6d571f1372a578532f7a1ddb2daf929fa68c73dfb7c7d8a9f39
Q0KHU5,2.3.1.23,4941294d0e87ff4e8601dd3187801acf778aa1b5264c03aa92c520b7dfc7ad0d
Q8S8S2,2.3.1.23,db8acac5f7d7208b7d8efbc63c80fc42e8a4bc9a41c2bf3aae120c85f5c6ad41
Q9VVX5,2.3.1.23,d4889b8c40d27d792f6e1846790d462753df69a8144bcde965e0e54262d0f640
Q8KQK1,3.1.1.113,8c16a71f938927e815c522006ce24fce1684f6627670b23d1852a7ab1bcd1127
Q0P4Y1,2.3.1.33,158ae93dfcd4492f7742c50236122622d041dd6c1d2618275c49d9e7265cd984
Q0P8J7,3.5.1.129,bef7da23eca557820cd376a78854dca9d72055c15693e0d3c2202fa260a7c2b3
Q0P8J8,2.7.7.103,8bb6127dfd779ba01f40151bb8faa0a991d7c5a2c1f09f45b169cde640f3b2f2
Q0P8J9,2.7.1.224,9a4a623125a3344bca5a191736d445fae07f9073787080b7eafae21139c4dd46
Q0P8S7,2.7.7.82,ee040eec4d9dffaad9c1d366967a3721248487872fb99c92c2fad3e610bbfa02
Q5ZXI0,2.7.7.82,57c2b6b6e21c22720b5efbbf2af246adbcd440116162825d02a51547ff474f21
Q0P8T0,3.2.1.184,920e2419a9af6aa68e8baafcebc6a74ff4c27b75c17d795f894bf63cf9827c81
Q5ZXH8,3.2.1.184,7319795ec1284494ad1f86cb2bba564baa2a5be1985cd002251a9c25a345726f
Q0P8T1,2.5.1.101,a78daf5508cdadae64b17589f09778465c0fc0bdc7530555f46f2a6dc82bfaf4
Q0P9C5,2.4.1.292,4e137429883f310e316fa22c1348d01885810f2cde4c71a9ebd9bc8381f3c6c7
Q0P9C6,2.4.1.293,aaf80896d8aaa877d2de0c73b154948d81e0a90ba7cac1c83ec66edd0e0bce50
Q0P9C7,2.4.1.291,88e4a97bcbec581e9343fd0b6913d754e03c240004ed7fc48e8bf304447a30a1
Q0P9D0,2.7.8.36,785d63b72f0426f9d994e11410503f9252116293903b3d7386e28dd55c955d55
Q0P9D3,2.6.1.34,72519108cbb46cd6717aa10a796d190463011b1a796747282a141eb9e83b2132
Q0PCD7,1.3.3.14,5ff2ddb914fcb11bf3d0bad025348406a64e84da8fc63ce240814d4f5659f2f4
Q8W2N5,4.2.1.121,5ca2cec4b250193b05a7201b637d3d5814181abcf0cf86608fe2cc5cd579b504
Q0QFQ1,1.14.13.24,d2f1e105d95944b5efc388239a6d8f87f24ad851affce4310aacb8738f760f14
Q5EXK1,1.14.13.24,0eb7489fffec01f93c73818ba7519b45b349da6c918bf8fe94c23e48b96af678
Q8NLB6,1.14.13.24,4542b571137672b17ebd74ad4fe005b942310dc91d2e0cba9beb41c69e829690
Q0QFQ2,1.13.11.4,74f6d59110ae0ae66e71acdae3cf6ad3777004c5a5b99178d93a9d104eb9bcec
Q0QLE4,4.1.3.32,e05191416086910779864751a4fac19c5d1e1328b91029b0628e5db346be96fb
Q0QLE6,5.3.3.6,67c00606c550b0cda688f334c448a24d9cd97acecbc73ef8f28653ab597ececa
Q0QLF1,1.17.1.5,135a97617307d38f08015a775e88afb3615f85d08a28afd2f1be6aa048c8b430
Q0QLF3,1.17.1.5,c88eecf65cd7dba0c66b064c25a999db8b4506d52c2ffbc4b0f31b5ab4e2e289
Q0QLF4,1.17.1.5,63fc26feeab910f79bf4d8305e9cffeb20c1d3fd8b1dc34174a20521a994eab3
Q0QLF5,1.1.1.291,029a78b998a2e4d9083350e840f5d3175b9c7b8b4e7329459b7614852bac9706
Q0QLF7,1.3.7.1,721c75e7c6522c4d808ecc9677c90715cf9fbbdbc4ea53c63224153ee732b6f5
A4T7U4,4.1.3.39,47f419814fc670015d9cec346567d68b3bfda1844b4d8337c95648308e3b2361
Q0S9W9,4.1.3.39,c35c7b21bb04fadbc0e27ee9e8a5fa0a412c39cf1d237624f3f4376ea4946623
B1VRH5,4.1.3.39,578db6edaf057e8f72d9c746bc69d7598a954976f05ad5217785d278d78087eb
P9WJA1,1.14.14.12,85c676a2247cc11dc0fb79a51f5264fb76212d70535d740fd7b2c559ada1a3f8
Q0S0Z3,7.2.2.7,698021025d37e33b277a5a1fd08fe5bdb4939c1fc74070c292c4294d18acf747
Q668Q3,7.2.2.7,7681fb63a50da7472fb09ceeecef90f6adc116a918d8373a629b5b79c6411d7f
Q6D734,7.2.2.7,a042fca7bea6867655e60ebd28ca0a3081e9258dd7eac27d333b9cc0b792500a
Q82JY6,7.2.2.7,58aa41ee5f71e7a5db745fda00594f6be842ac94e17abece07a216c5d01c7bde
Q8RGC8,7.2.2.7,15cce76ac019360db955547ed52bb0fe711ac3b3dd2ae5e7a577e06c94196611
Q2K8C8,7.2.2.7,dd97ff8890c74403b6fb6ce1b17a84e29ac5f1ec8ad0b331afd45002f0fc1e79
Q0SFL5,1.14.13.220,8a66d3d1afecd6e335bb11abd7137b90dcc49877637eb07af0bad8ebb52e92ba
Q9EST2,2.1.1.8,2c99789f474244eda144c66a3c3144a15c32174a11148bfecbd5c4e4705a8a5e
Q0VA52,3.6.4.10,cb0308270f4a0ea585700290fbc0e69a80796b1fadeb94d1b6d62bcd2817dfd9
B8ZV94,5.4.3.6,4f690dd5f59c676498bd0acb730dab273996245bac50a6c9d6220477af780f6f
A3CRP6,2.5.1.76,20b40d3e37da86cdb3998db140fd9814524247e5a4b7479c245989c149bd67d6
Q02253,1.2.1.27,0647163ea38a0ef2b60e4fef9176825b67d36ad0b7c91bc3cb159bf114043ace
A7ZAI1,1.2.1.27,949337e70b05659da494e1d305ea8918eae621c676bd8b5936d9a60e53fe14b1
Q9C680,2.7.1.67,03365522685c9f01d7f412c0aa6257b23cfd85355ffe76972f2fb970de5feee3
Q9ZPY9,2.7.1.67,1c336fddb730816711534af4a6ca88d0b193da4db89d91d9643ab0d29b98e715
Q0ZIH7,1.14.14.22,d2d3d050a07e66176666072450c10f4afde248e835501b37e708b8145eec8966
Q0ZQ46,2.3.3.19,879fe8aaae94d110c5c59128b421e4f733130896fdf4a5cbd24892662047cd01
Q3Y6B8,3.4.24.84,19011ad0548562d14a632cfa69ab6e55dbb120ee4f9293dfe5a2ba45c6c31fb8
Q54FH7,3.4.24.84,4d203846ed409bbb5ae672e3dc3b58628a5aae8c1998830c86b2e41830ec9499
Q80W54,3.4.24.84,2bff1174e6a358caa1d6f163a246890c4b583fc57b4848979aab2d44cbcc76ce
Q8RX88,3.4.24.84,b2096188f1601192d0bfedbfbedd2270e2fdd7d3c22c5fdf07a1221355f17bca
Q9XVE5,3.4.24.84,be80c773af3fcef3de09f0c1eeb8e6d8d7bf02145f9bcc1c1ce7991085efae5e
Q10468,2.4.1.92,62ad28933de74ac9ac73853cfddaea724d5d7ffe1cf681e27a9841fafb196a16
P50280,3.4.24.23,c5d7d526035d0fc7dd233fe8e9f029f60332c05ab29aa3f0f1865185f99239e2
O77486,2.4.1.344,87a1e28c1a1c32cfbfc3919b6da1befcaf0ca86ef921a5c16177480c4ae833f9
Q9LZJ3,2.4.2.39,7697960c71b77685800772b2a0c5f340ab58e0330257afade041f276e61675d9
P28298,4.1.3.30,be3525819790312fdafd58937b885542f33bcd30149ba4295af06d1b701310a2
Q9YFM7,4.1.3.30,afd2b4df2e0cec9cc604fc9056065d6e61c047ba3e84d2e70d4fc114d437df52
Q56062,4.1.3.30,0804d02ca342937853751578964c3400ab5cc91b0c70a9fb6cd424593f3087b0
Q9P6J1,4.1.3.30,ce37fd17d8b85f3530afc9c2e1b805a87e639bc7677c1e100906bbd7724bea0c
Q12069,5.4.99.28,44363df043ef89213f0e8e59b0fce5cf2dba91c83094a35713b546025ae26e27
Q12362,5.4.99.28,bf6f0060aee71a8f2de21f3910fa18bdbb93f72cadb6e9d409858711b1ee27c0
Q12455,2.5.1.22,cf3d4e7fe59d1ea5fafcb535eb2ff579b89a7a9faf292efdece3055a5d840af9
Q12511,3.1.3.43,2c6bd54806a31c04d87f8bf18a46b253bdc587946b275b3b743b4ada1f414bca
O88484,3.1.3.43,a3efa82c54c0a4be6c725a47ed3f1710f95a3b375308662e1de11cbf40d94c21
Q12525,2.1.1.10,e6a50fa1917bd9acfc7a2f865175b1638e632dc45b258238d903320a63cd46aa
Q47690,2.1.1.10,52f6fea161527857870c84993e81554471964030c46ea7e738f336ccae98e14e
P32891,1.1.2.4,fb2aa34bacd72e0fd43651566cae0986669fcafc26781914a2c17917ad624979
Q86WU2,1.1.2.4,4d4421c32398243ee421e401e8ff1b00a57891492bb9d052812f0aedd9c1c36b
Q12732,1.14.14.116,1570cfef5f3a4140284d69fe3945a1142fe88000a8e3991727faa9428986e419
Q8PWY1,6.1.1.26,1e2bf91ab75ac397c5903499353f468687cae7ef63355274f31e85cd9f3fca69
P61816,4.99.1.11,c71784f2a48acd0e1a5f56200e2d3c6f23222aee9a8064db12e02c51e610868d
Q8TY77,4.99.1.11,c214f6ff001144e0bce7e9b417c6cce87c097fcc13745b89b6f4d0c50d9e442c
Q14642,3.1.3.56,234be25b76656b0f2368c984e27cf9754012c2f41edd012e5682daf2aba8c205
Q17848,3.1.3.56,80b26407586e91f9279cb1372103ae54310e041f7296836af686b753042aa3df
Q84MA2,3.1.3.56,80f787bda780db084176aaf853f19465f2498f7cd2bfbf8582ba8baa04b7699c
Q14790,3.4.22.61,a23099a3856f1e0ce5a8563a28fdc25422081c8f516879f23e98abf0da67ba8d
Q29IM7,3.4.22.61,83fc831c0f83b95be1db67926b0bf83b3534ebeb905eb114680222334cda1e0e
Q2KHX6,1.5.1.25,f1f23ffeab2fdf5c4885578f332d26f51b0baff278d9ef3b17980a22ae73c4f1
P70245,5.3.3.5,27be1662408acd126cd5328cef47db96e78d8c53a4e9bf38a1643a0e85e5129b
Q9FTZ2,5.3.3.5,7a032350e391c6b725836aa441c8287cdce266bdb76a581aad34102149186937
Q15392,1.3.1.72,ffa75f4fe09bf9ffc4f5b5d5b32a54d9d240a77390218f19626c6e2fe8f1d4d2
Q39085,1.3.1.72,6f24d6b6bf42518fc1ae73491e037dc5e002c761d20ece78416a2dc55c126322
Q15GI4,1.1.1.318,e3eb3c51ffdf1579ec030171980588ad5e989cb53222fa8fe9ab0fddd63a2e25
Q15JF8,3.1.3.101,d3b46852815447d44961018c5c0976bff82a95d8efcc2f7552d882f99463b937
H2K888,2.7.7.91,de8885b83066dad5ad9b1d26e2784916cb79933733b29f429b976d8b64894f5a
Q15JG5,2.7.1.214,c9544cc459d29baccdee55d05bce2abba441e5bc3cb3eedbff2a4880fbe37d18
Q15JG7,1.14.11.52,7a1ad76bf5a227e3ed10857dc3ea3eeca6821700ffee0aea503fb479e517fc30
Q15SS1,1.1.1.389,2591558307b84a0c5c55bcaa1d0b85db1a2c85662f760ada5b4b3afe00bd592d
Q91YN5,2.7.7.83,e13d0fc24bc9cc6964aacfeadb32d9a9b14b3786a907365e2330e9013fb6cbe3
Q940S3,2.7.7.83,d370fbb0f7c96f5adcc61c8d13caa0edbf7a455c48ab37cfe362e05849e726cf
Q6Z1Y6,2.3.1.87,d1f47ed34ef3d8ec6f3e89aac90d20dfc2c4d699bd003a25c2e13c941aefad69
Q7X9V3,2.3.1.87,34313e9f4411de551ba136fb22cf2af29e8bf379f25acb39827450ed42464cf0
Q94521,2.3.1.87,c0168d46db25f8964e2a5d5b8cb888d749ddce784f26a4ec24b769431a7d42bb
Q60860,4.4.1.20,1fa14a63cc2b5e58ec9057f48fcb4d3cc4a60d3769912122093e28cc82754be9
Q9CPU4,4.4.1.20,f1a931d61ea35f471b83aa96a6f8bb30fe6926d7d540fe1f9666b106363a11c9
Q17428,1.3.1.94,61afe5443629aff6bf5034c53a0daeccc5685023c8126ea236774b9a701a374f
Q7F0Q2,1.3.1.94,28df48004a1d7dc861cd9433a74c743ab74b85d5eb114cd4246ab63e224918a4
Q9VLP9,1.3.1.94,af3485f46b38939e96acc79f990726b3ac953c4a726f17de5e6faa7a5339c86d
Q5RFA3,2.6.1.40,2fbcf0810a9673e9f614811f3090d2d1cce8723eeff2765bf9bd58c22380d6da
Q17QK9,2.3.1.259,cabef0fde3b57d2c895a23db434d51052ceb451d152dd69ef96e71c5dc0c747c
Q185C5,5.4.3.9,25075c948aff6703ce49a6ab0af5d63f1ac8f4b559ce5be9144d697e5e097286
Q61YQ1,3.5.2.2,f94d83ada1b63b29a33d56fe087acbda3e86627d0cee84fbd9f2e55d1550c311
Q59699,3.5.2.2,526f0afd35a356a3c2f95fcd0fda5b7cd0478925c7a1eb770b952e6cd28f3aab
Q18788,3.2.1.113,715bb1bd322d5f9725c0b30ab75291b16d43112cfdfb7e9cd1abd2d002d49ae0
Q5BF93,3.2.1.113,533dddc54bf0102377b2b6e6392f2ffc067eb61aed63afe1da85ead21567bcff
P32906,3.2.1.113,e992a560d3072b7b6aa8ad6674306dc2d4284f0b8cd9246c819bb407e714ce50
Q8H116,3.2.1.113,7df6084f94ae28ff5b5f1945ce1aa72384f68373484f2eb1fd914469d5111a4c
A1JHN0,2.5.1.117,ec3465f6ebdda5c056111348b7ca1c9bc62966a9e219ab27e7deb8f54390cdff
Q0BGD7,7.5.2.7,6a245dc9f0fc14b1d79031061f50a4f5a6e4d2fbb76f2946f9055c35a8bbd19b
Q1AXG5,7.5.2.7,7c71b297a3bd637791923dcfbf520188d7b1db8614ea20790e7604bab9b6fd21
Q8UA86,7.5.2.7,048d519bc5cfdef13292329fd00b0f1d2e9d01d99662d0234bb0da446420cd8f
Q98K15,7.5.2.7,ff6664c5f37f379b5049603639e486194f6ffc1984156343c7ca12b8d3c4c3d5
Q0B7X0,7.5.2.7,1f2f846988821c69a842bb94f937fc385f113cfe5061e88988e780779550145c
Q88J90,7.5.2.7,6099d44001dadbbfa4acd567de681b3c04bc58ce802acdaf97f1955a900dd09c
Q9X051,7.5.2.7,3f712448bb922f5daf86015465929d5f467ee03c177e9da912e535b5b87b05be
Q57HW1,7.5.2.7,fbb4ed221a4bc7d05f1b9fe9a5469b2d9239b73a4ac73b91312396f68a3ed854
Q0TPX5,7.5.2.7,f746d1d0216c8719f66d5cad3af56f7bba0e0af391034b0c3bf988278d9d001a
Q987E7,7.5.2.7,0c59a24e9871f49761c60cbc3de592e6f1688f1f3608a83ca0219c109b431d2d
O58762,2.4.1.245,b56cd5fa27e9ce7ce979b00dea0cb77d4a177e90514715f0abd2c1b5c3ffc4c4
Q1AVG0,6.5.1.9,023f6618b975721c9b4e0fcb324975b6e14c02fd8bcfedf12c03217e7399c94a
O93732,6.5.1.9,871a4b3197ac5848b3a1fb7a05ab382e5109fda5a7b1d78e01ea58b95077a88e
B6YVF3,6.5.1.9,7a556a436833320713d9f6db62b70b4e1b100871654521b4179371ca47d8e0fb
Q1AWQ0,2.7.7.74,cc6e067aff7326140bbb0acd3130dd52737bb3affd004b58ecf8bf4afc39ae28
A3D555,2.7.7.90,0c938ef60d3735b8824bb2f45e04e4f4564a91e6d530e73d882e173afb66dc4f
Q1EMV2,3.1.2.29,dc559a8aacade844805df1068805aa452d4be3cf77bcf2b4c168542cd5925b83
Q1EPR5,3.5.1.117,030dd89fdb277679bd1997577b10514793404a50b3ec5c43a50707f1d0fb7473
Q2G9Z6,3.5.3.23,dd532b6e7ccd9f363cfb9965cdc83c3f1eefd83e64b496a86cf2263c72fd95c1
Q9AAL4,3.5.3.23,ba00a46771e7e4269a895ca3ebf696e54d9be9a0008485ad2aed4e6778137b9f
Q1JUQ0,4.2.1.43,aed608459be6d7def633f4541567b1fe679c29411535925a2dac91d5811f91aa
Q1K615,1.2.1.82,cc5404dce01bc7376c8ed517a96f304730bca2260ebffc766f11c1e59f3b6945
Q1KLK0,2.8.3.22,ff5e508b3b2f86b69191cf6b060f2c62c14fb958eb257be9f5413cd0b2a72f43
Q1HAQ0,2.3.1.25,0f38709c14ee14d6f74cdec3e2ebfbb06833d559d423b8fcf3a9232827000c97
B2JLI5,5.1.3.32,4f08f835cad66a5f19670b718a0aec58f62e86fb7630ccf8630214ebdaea8bcc
B7LVE3,5.1.3.32,32d93bb57a4a393833f6b74984ab3fc0252cd443fe7df01259b091597ae943c8
Q8Y3I9,5.1.3.32,324b1a683767bc732f9895e3a67e77e22c617c0b35cbb6c0507bedf3af514e00
Q1M7F4,3.5.1.84,9703e782c71ec0fd8b7e8ed1b4632575eeb3d78b3f38b1789d2fde95ed3edd87
P18767,7.5.2.3,5182a50a5e2a0d1a1b61c1d880785c1329282fa463b09c8c8500f8feae5ee519
Q8VYP9,3.1.1.n2,dd47d3696b182b7a0087de6dc5915c9b7434e84df353e8faa9f44db9c4857304
Q6L5F5,3.1.1.n2,e0ed28103e19a6ae9bcb39f7eca04492008fa433291ab96215ca8a46f2bde346
Q1QWN5,1.1.1.338,6081bb823838d9dfbdfb7cc3ba05dbc8049114e7793adf3a3cf7717e033f465b
Q58Y43,4.4.1.24,c263fefe78e3f283968064c4b7ff64d1b2e3d9511727878d711fb4ec37f03607
Q7MQ83,1.6.1.1,2bc77831d24f81b34b1cd7fcf2c665db207ae03fdd2566ccd282746d771eb658
Q9C0J1,2.4.1.149,7c35f3b746886200db271e508218cc6c1dfdc5433cbfc3f3b5d43ff9899f25fb
Q9Z222,2.4.1.149,522d65957de1e83f9c57794c4df002a9d641468a9fc86ec3d4cc0e166b440ae4
Q49HM9,2.7.11.14,3b9dac706e7b848f568f70a9c3e309e0c82926332fa090ee7e6adeb3dc8bd065
Q15835,2.7.11.14,874e067cd39e6ec4694ce45b5a4f7a0a353bc23740d54c33b0857db2c4f846cd
Q00770,3.7.1.2,3cfb8bbf60c5cadc5eb2491d7c01d9d0c90f81da0369bf2eb2775a0bb84800f0
Q7Q3N5,2.3.1.250,dd3eb2c217d3804d1ad66a1282d8c6c671f25fb3d9c48c728a2068591e609885
Q9H237,2.3.1.250,b2c990ba31b043f2e3029746535efd35e18656597c027a86068758bb928430d4
Q9VWV9,2.3.1.250,02c8a5a40dd1c147d72889a4e0c631f9c1f818b01df26b51933224a0f740b106
Q22618,3.5.4.37,f6f3e2f0014442f34870cbe650070f09db87d7b09b9a15f66ce93cea85e2cccd
Q8BGC4,1.3.1.48,31e00efbb7f278ee52f05a83caf58b5913a217db97bfb127e780db475cff7f6a
Q5R806,1.3.1.48,ca4b695de18ede1778473c2fc159a0990f664ce79ac03aa753ad551afc8719fe
Q27757,1.13.12.7,1543c58bb5ca2a148a89c0d026bb93d3dad3d544db46510a02fe5bcffd40101c
Q9GLP2,3.4.21.69,6affd4e685474ecad8175e7126aab5e175029abc7f095135813f4603e16096e8
P48758,1.1.1.197,7e8bca8ad6c96c43782ddee546ad7a281afd904ac2bf9b035d919c575ecfe994
Q28C91,4.1.1.94,23d37d5afbf0cb80904231f7c971b271516a1984999c33375e98c60d2bc2ff10
Q14749,2.1.1.20,b2a400a826cff07c729443aee7f789ff719264a170d27f2ad97d150920252d80
Q05961,2.7.7.84,f1a463cf5084f810cc0e7f153906864e14322e62a1d31f4e332185e73a961c0f
Q5MYT9,2.7.7.84,38e16c1f9cddf7dd866577a6fa2b41089deaa12479f6df9b8faad04f2005a775
Q2BN77,1.2.1.73,24ad5faa75eb0d1e815ab19bf13cbe398b0f5c5f7a1418a893c34c270624ab5c
Q2CEE3,3.2.1.169,ee72fbae4efccfcd64b4cd9b8b835d0af8d0d52a2d5063a95c0bae2d9de6abcf
