Entry,EC number
P22869,1.14.13.25
Q53563,1.14.13.25
Q9KWS5,1.2.1.32
P38487,3.5.3.3
P19264,4.3.1.7
Q07QM9,4.3.1.7
Q187M6,4.3.1.7
P19412,4.2.1.106
P19582,1.1.1.3
P31116,1.1.1.3
P52986,1.1.1.3
P08499,1.1.1.3
Q58997,1.1.1.3
Q5B998,1.1.1.3
Q9ZL20,1.1.1.3
P19638,2.7.1.66
Q05888,2.7.1.66
P19732,1.14.13.244
P19733,1.14.13.244
P19734,1.14.13.244
Q7WTJ6,1.14.13.244
P27128,2.4.1.73
P12748,1.2.1.50
Q00472,3.1.3.41
P19920,1.2.5.3
P19992,1.1.1.53
Q9GMY2,3.4.23.3
P20370,4.1.1.44
P46559,2.7.1.32
Q10276,2.7.1.32
Q8L518,2.7.1.32
P20581,3.1.2.32
P20692,1.3.1.12
Q9CET9,1.3.1.12
Q9L9G2,1.3.1.12
P20910,3.4.24.31
P20932,1.1.99.31
P32953,1.1.99.31
P15802,2.3.1.164
P54570,3.6.1.13
P93740,3.6.1.13
Q01976,3.6.1.13
Q58549,3.6.1.13
Q8BVU5,3.6.1.13
Q8H5F8,3.6.1.13
P44684,3.6.1.13
Q9SU14,3.6.1.13
P21338,4.6.1.21
P21395,1.14.15.26
P19643,1.4.3.4
Q54IT3,1.4.3.4
P32701,3.1.4.52
P75995,3.1.4.52
P76261,3.1.4.52
P76446,3.1.4.52
P77473,3.1.4.52
Q87NI7,3.1.4.52
Q9HX69,3.1.4.52
Q9I0R8,3.1.4.52
Q9KVK6,3.1.4.52
P21633,4.1.1.81
Q8R5U4,4.1.1.81
P97084,4.1.1.81
Q9I468,4.1.1.81
P21636,2.1.1.152
P21637,1.14.13.83
Q9HZU3,2.1.1.130
P21640,2.1.1.131
P21686,2.4.1.276
P21795,1.13.12.4
P21829,3.1.3.74
Q3ZBF9,3.1.3.74
Q9D9M5,3.1.3.74
P50343,3.4.21.59
P21861,2.3.1.183
P31668,2.3.1.183
P71043,2.3.1.183
P16426,2.3.1.183
P21902,3.4.21.86
Q9HZU0,2.1.1.132
P9WGA8,2.1.1.132
O00142,2.7.1.74
P22304,3.1.6.13
Q0SRD5,3.4.24.78
P22348,5.4.99.18
P41654,5.4.99.18
Q7MGL2,5.4.99.18
P9WHM0,5.4.99.18
P22441,1.1.1.233
P22635,1.13.11.8
P22636,1.13.11.8
P22757,3.4.24.12
Q2KIE6,2.3.3.10
P54871,2.3.3.10
P54873,2.3.3.10
P54874,2.3.3.10
P37031,5.3.1.5
P56681,5.3.1.5
A9M9H3,5.3.1.5
Q5LV46,5.3.1.5
Q02Y75,5.3.1.5
P23133,3.7.1.25
P23181,2.3.1.60
P23234,4.1.1.74
P51852,4.1.1.74
P23262,1.14.13.1
P23295,1.7.1.14
Q827H4,1.5.3.1
Q9D826,1.5.3.1
Q2QM69,2.1.1.295
P74388,2.1.1.295
P23616,4.1.1.5
Q8L208,4.1.1.5
Q04518,4.1.1.5
Q607C3,4.1.1.5
Q65E52,4.1.1.5
Q8PZ55,4.1.1.5
P23673,2.8.3.9
Q54NZ7,1.1.1.21
Q8SSK6,1.1.1.21
P24197,1.13.11.29
Q70FG7,1.13.11.29
P24205,2.3.1.243
P24272,6.2.1.19
P24397,1.14.11.11
P24040,1.7.2.1
Q06006,1.7.2.1
Q02219,1.7.2.1
P24504,3.1.3.6
P44308,2.7.1.22
Q9NWW6,2.7.1.22
P36423,4.2.1.152
Q64678,4.2.1.152
P25052,3.5.99.2
Q9ASY9,3.5.99.2
P25125,2.5.1.128
Q58669,2.5.1.128
P25152,3.4.11.6
Q2RMZ4,1.14.13.240
P44326,1.1.1.193
P25553,1.2.1.22
Q58806,1.2.1.22
Q9LVD0,2.1.1.309
P25779,3.4.22.51
P26172,1.3.1.83
Q9ZS34,1.3.1.83
P26177,1.3.7.15
P26236,2.1.1.11
Q55467,2.1.1.11
Q9SW18,2.1.1.11
A2XDA1,1.3.5.5
P26364,2.7.4.10
P08760,2.7.4.10
Q8I1T1,2.7.4.10
P26397,4.2.1.45
P26401,2.4.1.60
P26406,2.7.8.6
P26470,2.4.1.56
P27241,2.4.99.15
P27808,2.4.1.101
Q11068,2.4.1.101
Q9XGM8,2.4.1.101
B9VRJ2,1.1.1.247
P36894,2.7.11.30
Q90999,2.7.11.30
P27250,1.1.1.2
P74721,1.1.1.2
P0CH36,1.1.1.2
Q24857,1.1.1.2
Q46856,1.1.1.2
Q9F282,1.1.1.2
Q9UUN9,1.1.1.2
P27431,1.14.11.47
P27545,2.3.1.299
Q6GJ34,2.4.1.187
P27621,2.7.8.44
Q2G2X4,2.7.8.44
Q8RKI8,2.7.8.44
P27652,1.13.12.5
Q8NIG9,4.2.3.6
P27832,2.3.1.210
P27833,2.6.1.59
P51174,1.3.8.8
P28475,1.1.1.200
P28496,2.3.1.297
P39050,1.8.1.12
P28811,1.1.1.31
P63936,1.1.1.31
Q9C991,1.1.1.31
Q9SUC0,1.1.1.31
Q9SZE1,1.1.1.31
P31937,1.1.1.31
P29082,1.13.11.55
O86034,1.1.1.30
O86937,5.4.2.9
P56839,5.4.2.9
P96074,5.4.2.9
P53004,1.3.1.24
Q29552,1.14.15.5
P30147,5.3.1.22
P36951,5.3.1.22
Q11185,5.3.1.22
Q44015,5.3.1.22
Q5T013,5.3.1.22
Q9Z596,5.3.1.22
Q94AT3,2.7.1.83
Q8ZM06,1.1.1.346
P60554,2.7.4.8
Q1IK22,2.7.4.8
Q8A677,2.7.4.8
Q329K8,2.7.4.8
Q2QPW1,2.7.4.8
Q822M8,2.7.4.8
Q83GE3,2.7.4.8
Q11XI0,2.7.4.8
P60551,2.7.4.8
P60556,2.7.4.8
Q30PL1,2.7.4.8
Q3AQL3,2.7.4.8
Q30XT1,2.7.4.8
Q10M74,2.7.4.8
Q68VY3,2.7.4.8
P15454,2.7.4.8
Q6MDG3,2.7.4.8
Q3MD38,2.7.4.8
Q2GD44,2.7.4.8
Q1IW06,2.7.4.8
O08501,4.1.99.2
P31112,2.5.1.30
P55784,2.5.1.30
P55785,2.5.1.30
P31115,5.4.99.45
Q9BZE2,5.4.99.45
P31134,7.6.2.16
Q92RN7,2.7.1.58
A9MR28,4.2.1.149
P31579,3.4.24.66
Q1LW01,3.4.24.67
Q5RFU0,3.1.1.53
Q9UTR6,2.4.1.232
Q6M0Z1,1.12.98.2
P32573,1.3.1.124
Q22230,1.3.1.124
Q64591,1.3.1.124
Q9LTV6,1.3.1.124
Q5RBV3,1.3.1.124
P32582,4.2.1.22
P32232,4.2.1.22
P9WP51,4.2.1.22
P32604,3.1.3.46
Q06137,3.1.3.46
Q9URZ7,3.1.3.46
Q9UTK9,3.1.3.46
P32622,2.7.1.86
Q06892,2.7.1.86
Q500Y9,2.7.1.86
Q56YN3,2.7.1.86
P32656,4.3.2.7
P39163,4.3.2.7
P87305,4.3.2.7
Q9BUX1,4.3.2.7
Q4KMJ1,4.3.2.7
P32718,2.7.1.55
P32721,7.5.2.8
O42764,1.13.11.27
P80064,1.13.11.27
Q53586,1.13.11.27
B5YWV3,3.2.2.8
P33217,1.1.1.271
Q67WR5,1.1.1.271
G5EER4,1.1.1.271
Q643R3,2.3.1.n7
Q8L7R3,2.3.1.n7
Q9VMD5,2.3.1.n7
P33412,2.7.7.14
Q5EA75,2.7.7.14
Q8SQW6,2.7.7.14
Q9UTI6,2.7.7.14
Q9ZVI9,2.7.7.14
P26324,3.4.21.74
Q88Q83,1.4.3.19
O31616,1.4.3.19
P34163,3.1.1.13
Q64194,3.1.1.13
Q07950,3.1.1.13
Q8VCC2,3.1.1.13
Q90391,3.4.24.41
P34227,1.11.1.27
P30041,1.11.1.27
P34254,2.1.1.1
Q99JY0,2.3.1.155
P34317,2.4.1.17
A8WLF6,2.4.1.17
Q18081,2.4.1.17
Q20086,2.4.1.17
Q22181,2.4.1.17
Q22295,2.4.1.17
Q6UWM9,2.4.1.17
Q64435,2.4.1.17
Q63ZR6,2.4.1.17
Q8GWB7,2.4.1.17
P34345,1.8.5.1
Q9Z339,1.8.5.1
P34517,1.1.1.8
Q9SCX9,1.1.1.8
P90551,1.1.1.8
Q4PNS1,1.1.1.8
Q8S2G5,1.1.1.8
P34548,2.4.1.133
Q9UBV7,2.4.1.133
P34913,3.1.3.76
P35159,5.4.99.22
Q89AL1,5.4.99.22
Q8D8C0,5.4.99.22
Q9CMY9,5.4.99.22
Q9HZ55,5.4.99.22
B0M3E8,5.1.3.5
Q8H930,5.1.3.5
P36267,2.3.2.2
P63186,2.3.2.2
P74181,2.3.2.2
A7YWM1,2.3.2.2
P36999,2.1.1.187
P37062,1.11.1.1
Q97D82,1.11.1.1
Q97FZ9,1.11.1.1
P37079,1.1.1.140
Q53389,3.5.1.87
Q01264,3.5.1.87
Q6DTN4,3.5.1.87
Q96581,1.14.14.81
P37302,3.4.11.15
Q8TZW4,3.4.11.15
P37333,1.14.12.18
P37530,2.7.1.113
P0C1G0,2.7.1.113
P37634,2.1.1.266
A1AHB7,1.1.1.130
Q8Z169,4.1.1.85
P44988,4.1.1.85
P37747,5.4.99.9
Q49398,5.4.99.9
P9WIQ1,5.4.99.9
P37763,5.1.3.13
P29783,5.1.3.13
P55468,5.1.3.13
Q9LQ04,5.1.3.13
Q8X5X6,2.8.3.8
P44875,2.8.3.8
Q9I7S8,4.1.1.21
Q73PV9,4.1.1.21
P0CQ37,4.1.1.21
P38046,7.3.2.4
P73265,7.3.2.4
P38067,1.2.1.16
P76149,1.2.1.16
P38115,1.1.1.117
P38278,2.1.1.286
P33300,2.4.1.370
Q02891,2.3.1.84
P53296,2.3.1.84
P38489,1.5.1.34
Q86A17,1.5.1.34
Q9QXJ0,6.3.2.25
Q10438,6.3.2.25
P38677,5.5.1.5
P38773,3.1.3.68
Q6CMC0,2.1.1.59
Q6FR37,2.1.1.59
P38961,2.1.1.287
P39058,2.3.1.175
P39062,6.2.1.1
M4IS88,6.2.1.1
P39160,1.1.1.57
Q9WXS3,1.1.1.57
P39208,2.7.1.12
P12011,2.7.1.12
P46859,2.7.1.12
Q03786,2.7.1.12
Q54PI5,2.7.1.12
Q5FQ97,2.7.1.12
Q32PY9,2.7.1.12
Q8Z168,5.1.3.22
P39346,1.1.1.264
P39400,1.1.1.414
P39461,4.2.1.2
Q8DIP7,4.2.1.2
Q04718,4.2.1.2
P0AC33,4.2.1.2
Q83Q96,4.2.1.2
Q87DC2,4.2.1.2
P39582,2.5.1.74
P32166,2.5.1.74
P9WIP3,2.5.1.74
Q8KWT0,5.3.3.19
Q9K8U9,3.2.1.10
P39889,1.13.12.21
P39890,4.2.1.154
P39994,4.1.2.63
Q0JMH0,4.1.2.63
Q9QXE0,4.1.2.63
Q9Y7M1,4.1.2.63
P40051,3.4.11.26
P40152,3.6.1.10
Q756F2,3.6.1.10
Q9UTF7,2.3.1.199
P49191,2.3.1.199
Q03574,2.3.1.199
Q32NI8,2.3.1.199
Q38860,2.3.1.199
Q54CJ4,2.3.1.199
Q86JM5,2.3.1.199
Q5XEP9,2.3.1.199
Q7LKX0,2.3.1.199
Q920L5,2.3.1.199
Q9JLJ5,2.3.1.199
Q9C992,2.3.1.199
Q3S8M4,2.3.1.199
Q9HB03,2.3.1.199
Q9LZ72,2.3.1.199
Q9SUY9,2.3.1.199
Q9VH58,2.3.1.199
Q1HRV8,2.3.1.199
Q9VV87,2.3.1.199
P40407,3.2.1.92
P40493,2.1.1.313
P40974,1.4.3.10
P40997,2.7.7.50
P78587,2.7.7.50
Q6C783,2.7.7.50
Q755D0,2.7.7.50
O60942,2.7.7.50
Q7SB53,2.7.7.50
O49856,1.8.7.2
O78461,1.8.7.2
P24549,1.2.1.36
P41833,2.1.1.348
Q09357,2.1.1.348
Q86U44,2.1.1.348
Q9H8H3,2.1.1.348
P41929,2.3.1.306
Q03047,1.14.20.1
Q6FFQ2,4.2.1.40
Q9RDE9,4.2.1.40
P42240,4.2.1.42
Q8ZL58,4.2.1.42
P42269,1.2.1.60
P42270,4.2.1.163
P42360,7.2.2.5
P42404,5.3.1.27
Q58644,5.3.1.27
Q9LBW5,5.3.1.27
Q9S0X3,5.3.1.27
P42425,3.4.21.53
P42428,5.5.1.7
P27099,5.5.1.7
P42454,1.18.1.1
Q9L4M8,1.18.1.1
P45436,3.4.22.60
P97864,3.4.22.60
Q8MKI5,3.4.22.56
P55215,3.4.22.55
O34673,4.2.1.7
P42620,1.8.5.7
P42712,2.1.1.38
Q5RBU7,3.4.16.2
Q51945,1.1.1.93
P56406,3.4.24.77
Q80Z29,2.4.2.12
P75067,2.4.2.12
Q6FDK2,2.4.2.12
Q6FJJ9,2.4.1.132
Q8X0H8,2.4.1.132
Q96WW6,2.4.1.132
Q9H553,2.4.1.132
P43948,6.3.2.45
P44094,1.1.1.410
P44460,4.1.3.6
P75726,4.1.3.6
Q9Z9P2,2.7.1.31
Q8QZY2,2.7.1.31
Q944I4,2.7.1.31
Q9BE01,2.7.1.31
Q9VQC4,2.7.1.31
P53933,3.1.3.4
Q6GQ62,3.1.3.4
Q9UUA6,3.1.3.4
P15288,3.4.13.18
Q69K55,4.1.1.36
Q54433,4.1.1.36
Q54Y51,4.1.1.36
Q8BZB2,4.1.1.36
P45210,2.10.1.1
Q6G749,2.10.1.1
P45239,2.3.1.241
P45295,1.1.5.12
Q8ZAE1,2.7.8.33
P07097,2.3.1.9
P45855,2.3.1.9
P73825,2.3.1.9
P46707,2.3.1.9
Q8HXY6,2.3.1.9
Q9RVG1,1.1.1.157
P44462,6.2.1.22
P45493,3.5.1.32
P72943,2.1.1.176
P94464,2.1.1.176
Q5SK01,2.1.1.176
B2VK95,2.1.1.176
Q8P4G1,2.1.1.176
P45741,2.5.1.2
A0R211,2.7.8.35
P46057,5.5.1.1
P95608,5.5.1.1
O33946,5.5.1.1
P96890,6.3.4.14
P46854,2.3.1.53
P08088,1.3.1.19
P47228,1.13.11.39
P47232,1.13.11.39
O23883,2.3.1.74
P54157,2.3.1.74
Q539E5,1.11.1.11
Q69SV0,1.11.1.11
Q42592,1.11.1.11
Q8GY91,1.11.1.11
Q594P3,1.14.19.13
P48628,1.14.19.23
P48635,1.14.13.154
Q803C9,2.7.8.29
B2GV22,2.7.8.29
P48841,3.2.1.89
Q4WJ80,3.2.1.89
P49156,4.1.1.77
Q9KWS3,4.1.1.77
P49776,3.6.1.17
Q6HLX9,3.6.1.17
Q9C6Z2,3.6.1.17
P49957,2.1.1.229
Q10224,2.1.1.229
P97328,2.7.1.3
P50107,4.4.1.5
Q09751,4.4.1.5
Q39366,4.4.1.5
P44638,4.4.1.5
Q8W593,4.4.1.5
Q04760,4.4.1.5
A7DY56,1.1.1.206
Q9VXT7,3.4.19.5
Q32LE5,3.4.19.5
Q7CQV5,3.4.19.5
Q8YQB1,3.4.19.5
Q08DD1,3.1.6.8
Q9I9K9,2.1.4.1
P22256,2.6.1.48
P50513,5.4.99.23
Q8K9E9,5.4.99.23
P59838,5.4.99.23
P70870,5.4.99.23
P44445,5.4.99.23
P37769,1.1.1.127
A0A2R6PI27,1.14.20.4
P73212,1.1.1.219
P17560,5.1.3.8
Q8BWF0,1.2.1.24
Q9VWP4,1.8.3.1
Q9S850,1.8.3.1
P51688,3.10.1.1
P51853,4.1.2.38
Q8A861,5.1.1.20
Q97MK4,5.1.1.20
Q9WXM1,5.1.1.20
P52393,2.1.1.230
P52704,4.1.2.47
P52842,2.8.2.14
O46503,2.8.2.1
P52892,2.6.1.2
P77434,2.6.1.2
Q10334,2.6.1.2
Q6GM82,2.6.1.2
P52894,2.6.1.2
P53090,2.6.1.39
Q9WVM8,2.6.1.39
P53123,2.1.1.168
P53128,1.5.1.53
P53144,3.1.3.89
Q6LNX0,3.1.3.89
P87242,3.1.3.89
Q1LUI2,3.1.3.89
Q54FK1,3.1.3.89
Q8DG35,3.1.3.89
P32329,3.4.23.41
P53554,1.14.14.46
P53915,2.7.1.173
P53934,2.1.1.22
Q54ST2,2.1.1.22
Q80UY1,2.1.1.22
Q9Y7J3,2.1.1.22
P53972,2.1.1.311
P77625,3.1.3.50
Q9P6N2,3.1.3.50
A7GKY0,2.4.1.315
Q4L524,2.4.1.315
P54471,2.1.1.217
P54530,2.3.1.19
Q05624,2.3.1.19
Q06101,6.4.1.3
P08842,3.1.6.2
P54906,2.1.1.210
P54965,3.5.1.24
Q06115,3.5.1.24
P54979,1.3.99.29
P54997,3.13.1.3
P55211,3.4.22.62
Q6N3F3,1.17.8.1
P55790,2.1.1.110
P55792,5.3.3.3
P56216,1.1.3.38
Q9ZSK5,2.4.1.203
O69529,5.1.99.8
Q6QUY9,2.6.1.76
P56818,3.4.23.46
P55338,2.3.1.179
P73283,2.3.1.179
P57109,5.2.1.2
Q9KSB2,5.2.1.2
Q9X4F7,5.2.1.2
P57279,1.11.1.26
P57681,1.8.3.6
P57750,5.4.2.3
Q09687,5.4.2.3
Q09770,5.4.2.3
Q9CYR6,5.4.2.3
P57928,2.7.1.53
P46852,1.13.11.24
P65725,1.13.11.24
Q7SIC2,1.13.11.24
O00625,1.13.11.24
Q9I4D3,1.13.11.24
Q9KKY1,1.13.11.24
P31142,2.8.1.2
Q9I452,2.8.1.2
Q9USJ1,2.8.1.2
P58408,1.1.1.350
P39701,3.1.3.73
O59355,2.7.1.146
P58984,2.1.1.247
Q57U83,1.3.98.1
Q047M3,1.3.98.1
Q8EP32,2.6.1.13
Q6LFH8,2.6.1.13
Q5JEW1,2.6.1.13
P63131,3.4.23.50
Q5HF24,2.6.1.21
Q8L493,2.6.1.21
Q9HZU2,5.4.99.61
Q2G2R8,3.4.22.48
P66775,1.1.1.304
Q48436,1.1.1.304
Q5HKG6,1.1.1.304
P40817,4.3.1.15
P68175,4.3.3.2
P94111,4.3.3.2
Q9UK23,3.1.4.45
Q9NPF2,2.8.2.5
Q9NRB3,2.8.2.5
P70343,3.4.22.64
P70752,1.14.13.111
Q9X404,1.14.13.111
Q9X405,1.14.13.111
Q9X406,1.14.13.111
O34296,4.1.1.73
Q0P9D1,2.3.1.203
Q44576,2.7.8.31
Q56770,2.7.8.31
Q9ABR0,2.7.8.31
P71426,2.7.7.66
Q89XP2,2.7.7.66
Q8PPW9,2.7.7.66
Q87V59,2.7.7.66
P71447,5.4.2.6
P71864,1.3.99.4
Q04616,1.3.99.4
P72227,3.5.1.42
Q8EK32,3.5.1.42
P72349,3.5.1.81
P73726,2.5.1.115
P73824,1.11.1.22
O65979,2.4.1.213
P74334,1.13.11.75
P74653,2.7.1.182
Q2N2K2,2.7.1.182
P75713,3.5.3.26
Q8GXV5,3.5.3.26
P39831,1.1.1.298
B5FK99,2.7.1.89
Q8DAS3,5.4.99.20
Q9HX48,5.4.99.20
P76038,3.5.1.94
P76113,1.3.1.n3
Q7N2D6,2.3.1.245
P76445,2.7.4.29
P76518,2.8.3.19
Q8FES6,1.14.11.64
P77467,5.3.3.18
Q00267,2.3.1.118
B7N4K1,1.2.1.19
Q9JLJ2,1.2.1.19
P77790,3.4.13.22
Q06241,3.4.13.22
P37515,2.3.1.79
P77806,2.6.1.88
Q9C969,2.6.1.88
P78061,6.3.1.11
P78581,3.1.1.20
P78715,1.1.1.40
Q6TU48,1.1.1.40
P13663,1.2.1.11
Q53612,1.2.1.11
P10539,1.2.1.11
P41394,1.2.1.11
P41399,1.2.1.11
Q1RIB3,1.2.1.11
P34960,3.4.24.65
P80057,3.4.21.19
Q5HN75,3.4.21.19
Q8NX98,3.4.21.19
A1JSN7,5.4.99.1
P61191,5.4.99.1
P80094,1.1.1.306
P80357,2.3.1.109
Q8Z6G0,2.3.1.109
P0CT50,4.1.1.91
P80489,1.12.98.1
Q00390,1.12.98.1
P80561,3.4.11.24
P80702,1.1.1.50
P80884,3.4.22.31
Q9Y7F7,3.4.24.20
P81055,3.4.24.20
P81177,3.4.24.29
P81477,3.1.26.1
P81529,5.3.2.1
P91850,5.3.2.1
P82474,3.4.22.67
P82604,4.8.1.4
P83310,1.14.11.44
P83772,3.5.2.10
Q9H7Z7,5.3.99.3
P41766,1.1.1.85
C4LJH3,1.1.1.85
Q7WNM3,1.1.1.85
Q9UXB2,1.1.1.85
P91268,4.3.2.5
Q9V5E1,4.3.2.5
P92980,1.8.4.9
Q9SYL6,3.4.19.9
Q54HL4,3.4.19.9
P93243,4.1.2.46
P93324,2.1.1.65
P93479,1.21.3.3
P93762,1.1.3.5
P94248,3.2.1.38
P94388,3.1.1.41
Q8L2I5,1.5.5.2
Q6NKX1,1.5.5.2
Q8RMG1,1.5.5.2
Q7DBA7,4.1.1.61
P94681,1.2.1.62
P94682,1.1.1.257
Q9LZC3,2.3.3.9
D4GTL2,2.3.3.9
Q8R4N0,2.3.3.9
P95442,3.5.4.43
P95727,1.3.1.120
P96010,1.14.11.28
P96843,6.2.1.41
Q7WSH3,6.2.1.41
Q6HHI7,7.6.2.14
Q82CD3,7.6.2.14
Q8PP41,7.6.2.14
Q6GM16,1.8.1.8
Q0JIL1,1.8.1.8
Q15ZS2,1.8.1.8
Q5HVG7,1.8.1.8
Q5QVU3,1.8.1.8
Q7XPE8,1.8.1.8
O80763,1.8.1.8
Q8VZQ0,1.8.1.8
Q9HUW5,1.8.1.8
Q9I104,1.8.1.8
Q8N0V5,2.4.1.150
P53634,3.4.14.1
U5HKE8,1.14.14.103
P9WEP8,2.1.1.109
A0A4S8MAF3,4.2.3.135
P38119,2.5.1.86
P9WG51,3.3.2.2
Q3MHQ7,3.3.2.2
Q3T0W0,3.3.2.2
A1TC01,3.1.3.85
Q12XX5,3.1.3.85
P9WJ03,1.8.7.1
P9WJ61,2.5.1.153
P9WJ63,2.1.1.227
P9WKH3,1.14.99.57
A0R7G6,5.5.1.4
P9WKZ1,1.14.11.77
P9WMB4,2.3.1.265
P9WMK9,2.7.7.53
P9WMY9,2.4.1.11
P9WN46,2.1.1.44
A0QZ49,3.5.1.119
A0QRI8,1.3.99.38
P9WP53,2.5.1.113
P9WPL4,1.14.15.28
P9WPP2,1.14.15.28
P9WPN7,1.14.15.27
P9WPP7,1.14.19.70
Q5IZM4,1.14.15.36
P9WPZ5,2.6.1.17
P9WQ27,2.4.1.18
Q5SH28,2.4.1.18
P9WQ41,6.2.1.20
B2HIM0,6.2.1.49
P80175,1.1.99.36
Q3IQI3,7.3.2.1
Q3JDJ6,7.3.2.1
Q9PQU3,7.3.2.1
Q8RCU0,7.3.2.1
Q166A0,7.3.2.1
Q3M4H6,7.3.2.1
Q0BQ80,7.3.2.5
Q0VQ44,7.3.2.5
Q2RWI9,7.3.2.5
Q48J29,7.3.2.5
Q44538,7.3.2.5
Q0HYN8,7.3.2.5
Q6N0P7,7.3.2.5
Q8UCD5,7.3.2.5
Q00441,1.14.15.35
Q00456,1.14.13.236
Q00460,1.14.13.236
Q00674,1.1.1.349
Q00870,4.2.1.95
Q00924,5.1.99.5
Q6TMG4,5.1.99.5
Q9F466,5.1.99.5
Q01399,3.8.1.3
Q6NAM1,3.8.1.3
Q5XIG6,2.7.1.157
A6ZRK4,3.4.22.40
Q8R016,3.4.22.40
Q928V0,3.4.22.40
Q01578,3.1.1.17
Q9TTJ5,3.1.1.17
P17058,4.2.1.131
P95619,4.2.1.131
Q01782,1.5.1.33
Q01958,3.4.22.35
Q02198,1.1.1.218
Q09327,2.4.1.144
Q02883,3.1.4.54
Q5RCU3,3.1.4.54
Q965X7,3.1.4.54
Q02912,1.1.1.9
Q07993,1.1.1.9
Q9FJ95,1.1.1.9
Q9HWK6,3.4.21.50
Q7M135,3.4.21.50
Q03046,5.1.1.17
Q8J0F0,5.1.1.17
Q03084,2.4.1.303
Q9UBR1,3.5.1.6
Q03520,1.21.4.5
P40952,1.3.1.31
P43232,3.4.23.21
Q03796,3.1.3.32
Q9JLV6,3.1.3.32
Q03PA4,5.1.3.21
Q03SI5,7.5.2.4
Q6GJ33,7.5.2.4
Q9CH26,7.5.2.4
Q04179,3.2.2.3
P83851,3.2.2.3
Q652Q8,3.2.2.3
Q04212,1.1.1.116
Q04396,3.1.3.106
Q04458,1.2.1.64
Q04507,1.14.99.39
Q04751,2.3.1.257
Q86UY6,2.3.1.257
Q9LSH2,4.1.1.15
P69910,4.1.1.15
Q9EYW9,4.1.1.15
Q04800,1.16.1.9
Q04983,1.3.1.43
Q5M5Z2,7.4.2.11
Q5FKL2,7.4.2.11
Q0AU85,7.4.2.11
Q1DDP4,7.4.2.11
Q2YVT7,7.4.2.11
Q14H97,7.4.2.11
Q63GR8,7.4.2.11
Q5ZUG5,7.4.2.11
Q5WKL3,7.4.2.11
Q8NSN2,7.4.2.11
Q98DA2,7.4.2.11
Q6ME20,7.4.2.11
Q928L8,7.4.2.11
Q83F44,7.4.2.11
O26096,7.4.2.11
Q05016,1.1.1.381
Q9P7B4,1.1.1.381
Q05115,4.1.1.76
Q05182,1.14.12.7
Q05593,2.1.1.151
Q58181,2.1.1.151
P0AE76,2.7.7.62
Q05819,4.2.2.7
Q05957,3.7.1.1
Q06004,1.1.1.14
Q9Z9U1,1.1.1.14
Q06069,1.14.15.8
Q06244,5.4.99.43
Q5A0Y2,5.4.99.43
Q6BNX8,5.4.99.43
Q750S3,5.4.99.43
Q06287,2.1.1.260
Q06504,2.3.1.254
O74457,2.3.1.254
Q06530,1.8.2.3
Q53560,1.4.1.9
P39979,2.3.1.36
Q06893,6.1.2.1
Q8S8X8,1.10.3.9
Q9TM69,1.10.3.9
Q071N0,1.1.1.248
P14137,1.14.15.6
Q078T0,1.14.13.63
Q07982,1.1.99.28
Q08227,3.1.3.36
Q5EAF2,3.1.3.36
Q8C5L6,3.1.3.36
Q9SIS4,3.1.3.36
Q08304,1.10.3.1
Q08325,2.1.1.179
Q33DX5,2.1.1.179
Q7M0R2,2.1.1.179
Q7YRH6,2.1.1.71
Q54H80,2.1.1.71
Q9SAH5,2.1.1.71
Q08558,5.3.3.21
Q94529,3.1.3.96
Q86ZR7,3.1.3.96
Q08650,2.3.1.22
Q91YX5,2.3.1.22
Q08689,2.3.1.258
Q0IIJ0,2.3.1.258
Q08751,3.2.1.135
P38940,3.2.1.135
Q54795,1.14.19.46
Q5ZR76,2.7.7.78
Q9Y2B1,2.4.2.61
Q09265,2.1.1.362
Q29RP8,2.1.1.362
P43065,1.5.1.7
Q09KQ6,3.5.99.11
Q0ALP0,2.1.1.61
Q0DGU2,2.1.1.61
O34614,2.1.1.61
Q8GUP2,2.1.1.61
Q0AVM1,4.2.1.150
A0B3Z7,7.5.2.12
Q9K7C3,7.5.2.12
Q9Y7D0,2.3.1.161
Q0C8M4,1.14.14.125
Q0CCX5,1.14.13.43
Q0CCY5,2.1.1.283
Q0CX54,2.5.1.35
Q9FYC2,1.14.15.17
Q0E2Y1,4.1.99.13
A1B198,5.1.1.22
Q0IP69,2.1.1.232
Q6VMW1,2.1.1.232
Q0J0B2,2.7.1.134
Q0JFI2,1.14.19.76
Q6CZ26,1.1.1.411
Q0KBC9,4.1.1.104
Q46890,4.1.1.104
Q0KHU5,2.3.1.23
Q8S8S2,2.3.1.23
Q9VVX5,2.3.1.23
Q8KQK1,3.1.1.113
Q0P4Y1,2.3.1.33
Q0P8J7,3.5.1.129
Q0P8J8,2.7.7.103
Q0P8J9,2.7.1.224
Q0P8S7,2.7.7.82
Q5ZXI0,2.7.7.82
Q0P8T0,3.2.1.184
Q5ZXH8,3.2.1.184
Q0P8T1,2.5.1.101
Q0P9C5,2.4.1.292
Q0P9C6,2.4.1.293
Q0P9C7,2.4.1.291
Q0P9D0,2.7.8.36
Q0P9D3,2.6.1.34
Q0PCD7,1.3.3.14
Q8W2N5,4.2.1.121
Q0QFQ1,1.14.13.24
Q5EXK1,1.14.13.24
Q8NLB6,1.14.13.24
Q0QFQ2,1.13.11.4
